11,7,1261,200,19,71,1,1,1
12,0,788,448,148,217,1,1,1
12,1,356,152,108,127,1,1,1
12,3,1173,233,57,68,1,1,1
12,2,1015,255,57,64,1,1,1
12,5,666,277,66,76,1,1,1
12,6,960,272,60,62,1,1,1
12,4,569,250,52,62,1,1,1
12,7,1259,200,21,74,1,1,1
13,0,788,447,147,220,1,1,1
13,1,355,152,108,127,1,1,1
13,3,1173,233,57,67,1,1,1
13,2,1016,255,56,65,1,1,1
13,5,666,277,66,76,1,1,1
13,6,961,272,60,61,1,1,1
13,4,569,250,51,62,1,1,1
13,7,1258,202,22,69,1,1,1
14,0,788,447,147,219,1,1,1
14,1,355,152,108,127,1,1,1
14,3,1172,233,57,67,1,1,1
14,2,1016,255,57,65,1,1,1
14,5,666,277,66,76,1,1,1
14,4,569,250,52,64,1,1,1
14,6,962,273,59,59,1,1,1
14,7,1256,202,24,71,1,1,1
15,0,788,446,146,220,1,1,1
15,1,355,153,108,127,1,1,1
15,3,1172,233,56,66,1,1,1
15,5,667,277,65,76,1,1,1
15,2,1016,255,56,64,1,1,1
15,4,569,251,52,64,1,1,1
15,6,962,273,59,58,1,1,1
15,7,1255,204,24,62,1,1,1
16,0,787,446,146,220,1,1,1
16,1,354,153,107,127,1,1,1
16,5,667,278,65,74,1,1,1
16,3,1169,234,57,66,1,1,1
16,4,569,252,51,64,1,1,1
16,2,1014,257,58,63,1,1,1
16,6,962,274,58,57,1,1,1
16,7,1254,204,26,62,1,1,1
17,0,785,447,146,220,1,1,1
17,1,353,154,107,126,1,1,1
17,3,1169,235,55,65,1,1,1
17,5,667,278,64,75,1,1,1
17,4,568,253,51,62,1,1,1
17,2,1015,257,57,64,1,1,1
17,6,962,275,58,58,1,1,1
17,7,1253,204,27,63,1,1,1
18,0,785,448,145,219,1,1,1
18,1,352,156,107,125,1,1,1
18,3,1168,236,56,65,1,1,1
18,5,667,279,63,75,1,1,1
18,2,1015,258,58,67,1,1,1
18,4,568,255,50,61,1,1,1
18,6,962,277,60,58,1,1,1
18,7,1253,205,26,61,1,1,1
19,0,784,448,146,219,1,1,1
19,1,351,157,108,125,1,1,1
19,3,1167,236,55,65,1,1,1
19,5,667,279,63,76,1,1,1
19,4,568,256,50,61,1,1,1
19,2,1015,259,58,66,1,1,1
19,6,963,277,58,59,1,1,1
19,7,1253,206,26,62,1,1,1
20,0,785,448,146,219,1,1,1
20,1,350,157,108,125,1,1,1
20,3,1167,237,55,66,1,1,1
20,5,666,280,65,75,1,1,1
20,4,569,256,49,62,1,1,1
20,2,1014,259,58,68,1,1,1
20,6,964,278,58,57,1,1,1
20,7,1254,206,26,69,1,1,1
21,0,786,449,146,219,1,1,1
21,1,350,158,108,125,1,1,1
21,3,1166,238,55,66,1,1,1
21,5,667,281,64,75,1,1,1
21,2,1014,261,59,70,1,1,1
21,4,569,257,51,64,1,1,1
21,6,965,278,59,59,1,1,1
21,7,1255,209,25,66,1,1,1
22,0,786,451,148,216,1,1,1
22,1,351,159,107,124,1,1,1
22,3,1165,239,56,66,1,1,1
22,5,667,282,66,76,1,1,1
22,2,1016,262,58,69,1,1,1
22,4,571,258,49,61,1,1,1
22,6,966,279,59,58,1,1,1
22,7,1258,210,22,62,1,1,1
23,0,789,452,147,216,1,1,1
23,1,352,160,107,125,1,1,1
23,3,1165,240,56,65,1,1,1
23,5,669,283,65,74,1,1,1
23,2,1017,262,58,67,1,1,1
23,4,572,259,50,63,1,1,1
23,6,967,279,59,57,1,1,1
23,7,1262,212,18,58,1,1,1
24,0,792,452,146,215,1,1,1
24,1,352,160,109,128,1,1,1
24,5,671,284,64,72,1,1,1
24,3,1165,240,56,65,1,1,1
24,2,1019,263,57,65,1,1,1
24,4,573,259,50,61,1,1,1
24,6,968,280,59,56,1,1,1
24,7,1265,212,15,55,1,1,1
25,0,796,453,146,214,1,1,1
25,1,354,161,110,128,1,1,1
25,3,1165,241,57,65,1,1,1
25,5,673,285,64,72,1,1,1
25,2,1020,263,58,65,1,1,1
25,4,574,260,50,58,1,1,1
25,6,970,280,58,57,1,1,1
26,0,799,453,146,216,1,1,1
26,1,357,162,109,128,1,1,1
26,2,1023,264,58,70,1,1,1
26,3,1166,242,57,65,1,1,1
26,5,675,286,64,72,1,1,1
26,6,972,281,59,56,1,1,1
26,4,576,262,50,59,1,1,1
27,0,803,455,146,216,1,1,1
27,1,359,163,109,128,1,1,1
27,3,1166,242,57,64,1,1,1
27,2,1025,264,58,68,1,1,1
27,5,676,286,66,76,1,1,1
27,6,974,282,60,56,1,1,1
27,4,578,262,50,61,1,1,1
28,0,805,457,148,213,1,1,1
28,1,362,164,108,129,1,1,1
28,3,1167,243,56,64,1,1,1
28,2,1028,264,57,67,1,1,1
28,5,678,287,65,74,1,1,1
28,6,976,283,60,55,1,1,1
28,4,580,263,51,61,1,1,1
29,0,806,460,150,215,1,1,1
29,1,364,166,109,127,1,1,1
29,3,1167,244,55,65,1,1,1
29,2,1029,266,59,72,1,1,1
29,5,679,289,65,76,1,1,1
29,4,580,263,53,63,1,1,1
29,6,978,284,59,57,1,1,1
30,0,809,460,148,216,1,1,1
30,1,366,167,109,127,1,1,1
30,3,1167,246,55,65,1,1,1
30,2,1030,266,59,72,1,1,1
30,5,681,290,65,76,1,1,1
30,6,979,285,60,57,1,1,1
30,4,581,263,52,62,1,1,1
31,0,811,460,147,218,1,1,1
31,1,368,167,109,128,1,1,1
31,2,1032,266,59,71,1,1,1
31,3,1167,246,55,66,1,1,1
31,5,679,290,67,78,1,1,1
31,4,583,264,50,57,1,1,1
31,6,980,285,60,57,1,1,1
32,0,814,459,146,218,1,1,1
32,1,369,167,109,127,1,1,1
32,2,1033,266,59,72,1,1,1
32,3,1166,247,56,66,1,1,1
32,5,684,291,65,75,1,1,1
32,6,982,286,61,57,1,1,1
32,4,585,264,49,58,1,1,1
33,0,816,457,148,220,1,1,1
33,1,370,167,110,127,1,1,1
33,3,1166,247,56,65,1,1,1
33,2,1034,266,60,71,1,1,1
33,5,684,291,65,74,1,1,1
33,4,585,264,50,59,1,1,1
33,6,982,285,61,56,1,1,1
34,0,818,458,147,221,1,1,1
34,1,370,167,111,127,1,1,1
34,2,1035,267,59,70,1,1,1
34,3,1166,248,55,65,1,1,1
34,5,685,291,66,73,1,1,1
34,4,586,264,51,62,1,1,1
34,6,983,285,61,58,1,1,1
35,0,818,460,148,219,1,1,1
35,1,371,167,110,128,1,1,1
35,2,1036,268,58,70,1,1,1
35,3,1165,248,55,65,1,1,1
35,5,686,292,65,72,1,1,1
35,4,587,265,51,62,1,1,1
35,6,984,286,61,58,1,1,1
36,0,818,461,148,218,1,1,1
36,1,372,168,110,128,1,1,1
36,2,1037,268,58,69,1,1,1
36,3,1164,248,55,66,1,1,1
36,5,687,292,65,74,1,1,1
36,4,588,265,51,63,1,1,1
36,6,984,287,60,57,1,1,1
37,0,817,460,148,219,1,1,1
37,1,372,168,111,128,1,1,1
37,2,1037,269,58,68,1,1,1
37,3,1164,249,55,66,1,1,1
37,5,686,293,66,75,1,1,1
37,4,589,266,50,62,1,1,1
37,6,984,288,60,56,1,1,1
38,0,817,460,148,219,1,1,1
38,1,373,168,112,129,1,1,1
38,2,1038,269,58,68,1,1,1
38,3,1164,250,55,65,1,1,1
38,5,687,293,66,76,1,1,1
38,4,589,266,52,62,1,1,1
38,6,986,288,59,58,1,1,1
39,0,817,461,147,218,1,1,1
39,1,374,169,112,128,1,1,1
39,2,1038,269,58,68,1,1,1
39,5,687,293,66,77,1,1,1
39,3,1163,250,56,65,1,1,1
39,4,590,266,51,62,1,1,1
39,6,986,288,60,58,1,1,1
40,0,817,461,148,219,1,1,1
40,1,375,169,112,129,1,1,1
40,3,1164,252,56,65,1,1,1
40,2,1038,270,58,68,1,1,1
40,5,688,293,66,76,1,1,1
40,4,590,266,52,62,1,1,1
40,6,986,289,60,58,1,1,1
41,0,817,463,147,219,1,1,1
41,1,377,170,111,129,1,1,1
41,5,688,294,66,76,1,1,1
41,3,1165,253,55,64,1,1,1
41,2,1038,270,59,69,1,1,1
41,4,591,267,52,62,1,1,1
41,6,987,289,60,60,1,1,1
42,0,816,462,149,219,1,1,1
42,1,379,171,112,131,1,1,1
42,5,689,294,65,75,1,1,1
42,3,1166,254,55,64,1,1,1
42,2,1038,271,59,68,1,1,1
42,4,592,268,51,61,1,1,1
42,6,987,290,61,60,1,1,1
43,0,817,462,148,219,1,1,1
43,1,383,172,109,130,1,1,1
43,3,1166,255,56,63,1,1,1
43,5,690,294,64,74,1,1,1
43,2,1039,271,58,68,1,1,1
43,4,592,268,51,61,1,1,1
43,6,987,290,62,61,1,1,1
44,0,818,463,147,219,1,1,1
44,1,386,172,109,128,1,1,1
44,3,1167,255,55,63,1,1,1
44,5,691,295,64,73,1,1,1
44,2,1039,271,59,68,1,1,1
44,4,593,269,51,61,1,1,1
44,6,988,290,61,61,1,1,1
45,0,818,463,147,219,1,1,1
45,1,389,172,109,126,1,1,1
45,3,1168,256,55,63,1,1,1
45,5,692,295,63,73,1,1,1
45,2,1040,271,59,68,1,1,1
45,4,593,269,51,60,1,1,1
45,6,988,290,61,61,1,1,1
46,0,819,464,147,217,1,1,1
46,1,394,174,107,125,1,1,1
46,3,1170,257,55,64,1,1,1
46,5,692,296,64,74,1,1,1
46,2,1040,272,60,68,1,1,1
46,4,593,270,52,61,1,1,1
46,6,989,291,60,60,1,1,1
47,0,820,464,147,217,1,1,1
47,1,398,174,109,128,1,1,1
47,3,1171,258,56,64,1,1,1
47,5,692,296,65,76,1,1,1
47,2,1041,272,61,70,1,1,1
47,4,594,270,51,60,1,1,1
47,6,990,291,60,61,1,1,1
48,0,821,465,146,217,1,1,1
48,1,401,175,111,128,1,1,1
48,3,1173,258,56,64,1,1,1
48,5,693,297,64,74,1,1,1
48,2,1041,273,62,69,1,1,1
48,4,594,270,51,61,1,1,1
48,6,990,292,60,60,1,1,1
49,0,821,466,147,216,1,1,1
49,1,405,176,111,125,1,1,1
49,3,1174,259,57,65,1,1,1
49,5,694,298,64,75,1,1,1
49,4,595,271,51,60,1,1,1
49,2,1043,273,61,70,1,1,1
49,6,991,292,59,61,1,1,1
50,0,821,467,148,216,1,1,1
50,1,410,176,110,129,1,1,1
50,3,1175,259,57,66,1,1,1
50,5,694,298,64,75,1,1,1
50,4,595,271,52,62,1,1,1
50,2,1044,273,60,69,1,1,1
50,6,991,292,59,61,1,1,1
51,0,820,467,150,216,1,1,1
51,1,416,177,108,128,1,1,1
51,3,1177,260,57,64,1,1,1
51,2,1045,274,59,69,1,1,1
51,4,595,271,53,64,1,1,1
51,5,694,298,65,77,1,1,1
51,6,992,293,60,56,1,1,1
52,0,821,466,150,217,1,1,1
52,1,420,177,108,128,1,1,1
52,3,1178,260,57,64,1,1,1
52,4,596,271,52,63,1,1,1
52,2,1045,274,60,69,1,1,1
52,5,695,298,64,76,1,1,1
52,6,992,293,60,56,1,1,1
53,0,822,467,149,216,1,1,1
53,1,426,177,106,126,1,1,1
53,3,1180,260,57,64,1,1,1
53,4,597,272,52,63,1,1,1
53,2,1045,274,60,70,1,1,1
53,5,695,298,65,76,1,1,1
53,6,993,294,60,58,1,1,1
54,0,822,467,150,216,1,1,1
54,1,429,177,107,127,1,1,1
54,3,1181,261,56,63,1,1,1
54,4,598,272,51,62,1,1,1
54,2,1046,274,60,70,1,1,1
54,5,696,298,65,77,1,1,1
54,6,993,294,60,58,1,1,1
55,0,823,468,149,215,1,1,1
55,1,433,178,108,127,1,1,1
55,3,1182,261,56,63,1,1,1
55,4,598,272,51,62,1,1,1
55,2,1047,275,59,68,1,1,1
55,5,696,299,65,76,1,1,1
55,6,993,294,61,59,1,1,1
56,0,823,468,149,216,1,1,1
56,1,436,178,109,127,1,1,1
56,3,1183,262,56,62,1,1,1
56,4,599,272,51,63,1,1,1
56,2,1047,275,59,68,1,1,1
56,5,697,299,65,77,1,1,1
56,6,994,295,61,57,1,1,1
57,0,825,468,148,217,1,1,1
57,1,440,178,109,127,1,1,1
57,3,1184,262,56,63,1,1,1
57,4,600,272,50,62,1,1,1
57,2,1048,275,59,68,1,1,1
57,5,697,299,65,75,1,1,1
57,6,995,294,61,56,1,1,1
58,0,825,468,149,218,1,1,1
58,1,442,177,110,130,1,1,1
58,3,1185,262,56,63,1,1,1
58,4,600,273,51,62,1,1,1
58,2,1048,275,59,69,1,1,1
58,5,697,299,66,75,1,1,1
58,6,995,295,61,56,1,1,1
59,0,825,469,148,218,1,1,1
59,1,447,178,108,128,1,1,1
59,3,1185,263,57,63,1,1,1
59,4,600,273,51,63,1,1,1
59,2,1048,276,59,68,1,1,1
59,5,698,300,64,74,1,1,1
59,6,995,295,61,56,1,1,1
60,0,826,469,148,218,1,1,1
60,1,450,178,107,128,1,1,1
60,3,1186,263,56,64,1,1,1
60,4,600,273,51,63,1,1,1
60,2,1048,276,59,68,1,1,1
60,5,698,299,65,75,1,1,1
60,6,996,295,60,55,1,1,1
61,0,827,469,148,218,1,1,1
61,1,452,177,108,127,1,1,1
61,3,1187,264,56,63,1,1,1
61,4,600,273,51,62,1,1,1
61,2,1049,276,58,68,1,1,1
61,5,698,299,64,76,1,1,1
61,6,995,295,60,57,1,1,1
62,0,827,468,149,218,1,1,1
62,1,455,177,107,125,1,1,1
62,3,1187,264,56,64,1,1,1
62,4,600,273,50,62,1,1,1
62,2,1048,276,59,68,1,1,1
62,5,698,299,64,75,1,1,1
62,6,995,295,61,58,1,1,1
63,0,827,467,149,218,1,1,1
63,1,458,176,106,126,1,1,1
63,3,1187,264,56,64,1,1,1
63,4,600,273,50,61,1,1,1
63,2,1049,275,58,68,1,1,1
63,5,698,299,64,74,1,1,1
63,6,996,295,60,56,1,1,1
64,0,827,466,148,217,1,1,1
64,1,460,175,107,125,1,1,1
64,3,1188,263,55,64,1,1,1
64,4,600,272,50,63,1,1,1
64,2,1048,275,59,68,1,1,1
64,5,697,298,66,75,1,1,1
64,6,996,294,60,57,1,1,1
65,0,827,465,147,217,1,1,1
65,1,463,174,107,126,1,1,1
65,3,1187,263,57,63,1,1,1
65,4,600,272,51,61,1,1,1
65,2,1048,274,59,69,1,1,1
65,5,697,297,66,76,1,1,1
65,6,996,293,60,58,1,1,1
66,0,826,463,148,218,1,1,1
66,1,465,173,108,127,1,1,1
66,3,1187,262,57,64,1,1,1
66,4,600,272,50,60,1,1,1
66,2,1048,274,59,68,1,1,1
66,5,697,297,64,77,1,1,1
66,6,996,292,60,61,1,1,1
67,0,825,461,147,219,1,1,1
67,1,467,172,108,127,1,1,1
67,3,1187,262,58,63,1,1,1
67,2,1048,274,59,68,1,1,1
67,4,600,271,50,60,1,1,1
67,5,697,296,64,80,1,1,1
67,6,995,292,61,62,1,1,1
68,0,824,459,148,221,1,1,1
68,1,469,171,109,126,1,1,1
68,3,1187,261,58,64,1,1,1
68,2,1047,272,60,69,1,1,1
68,4,600,270,49,61,1,1,1
68,5,696,295,65,81,1,1,1
68,6,995,291,60,61,1,1,1
69,0,822,457,149,223,1,1,1
69,1,470,169,110,128,1,1,1
69,2,1047,272,60,69,1,1,1
69,3,1188,260,56,64,1,1,1
69,4,600,268,48,59,1,1,1
69,5,693,295,68,81,1,1,1
69,6,994,290,61,61,1,1,1
70,0,821,456,149,222,1,1,1
70,1,472,168,109,126,1,1,1
70,2,1047,271,59,68,1,1,1
70,3,1187,259,58,64,1,1,1
70,5,696,294,63,77,1,1,1
70,4,600,267,48,56,1,1,1
70,6,993,290,61,60,1,1,1
71,0,821,455,147,222,1,1,1
71,1,474,166,109,128,1,1,1
71,2,1046,270,59,69,1,1,1
71,3,1187,259,57,63,1,1,1
71,5,695,293,64,78,1,1,1
71,4,599,266,49,57,1,1,1
71,6,992,289,60,60,1,1,1
72,0,820,453,146,223,1,1,1
72,1,476,165,108,128,1,1,1
72,2,1046,269,58,69,1,1,1
72,3,1187,258,56,64,1,1,1
72,5,694,293,63,76,1,1,1
72,4,598,266,49,58,1,1,1
72,6,992,288,60,61,1,1,1
73,0,818,453,146,221,1,1,1
73,1,477,164,109,128,1,1,1
73,3,1186,258,57,64,1,1,1
73,5,694,292,62,74,1,1,1
73,2,1045,269,58,67,1,1,1
73,6,991,287,60,60,1,1,1
73,4,597,265,48,56,1,1,1
74,0,816,453,147,221,1,1,1
74,1,480,162,108,130,1,1,1
74,3,1185,258,57,64,1,1,1
74,5,692,292,64,74,1,1,1
74,2,1043,268,59,68,1,1,1
74,6,990,287,61,60,1,1,1
74,4,596,265,49,56,1,1,1
75,0,815,452,148,222,1,1,1
75,1,482,162,108,129,1,1,1
75,3,1184,257,57,65,1,1,1
75,5,691,291,65,76,1,1,1
75,2,1042,268,60,69,1,1,1
75,6,989,286,62,62,1,1,1
75,4,595,265,50,57,1,1,1
76,0,814,452,148,222,1,1,1
76,1,483,160,109,130,1,1,1
76,5,691,291,64,74,1,1,1
76,3,1183,257,58,65,1,1,1
76,2,1042,267,59,70,1,1,1
76,6,989,286,62,62,1,1,1
76,4,593,265,50,58,1,1,1
77,0,813,452,149,222,1,1,1
77,1,487,161,108,129,1,1,1
77,5,691,290,64,74,1,1,1
77,3,1183,257,57,65,1,1,1
77,2,1041,267,60,70,1,1,1
77,6,989,286,62,61,1,1,1
77,4,592,265,52,64,1,1,1
78,0,813,452,148,222,1,1,1
78,1,491,160,109,131,1,1,1
78,5,690,290,65,74,1,1,1
78,3,1182,258,58,65,1,1,1
78,2,1041,267,59,69,1,1,1
78,6,988,286,63,60,1,1,1
78,4,592,265,52,68,1,1,1
79,0,811,453,151,222,1,1,1
79,1,494,160,111,131,1,1,1
79,5,689,289,65,75,1,1,1
79,2,1040,266,60,70,1,1,1
79,3,1181,258,58,65,1,1,1
79,6,988,286,62,60,1,1,1
79,4,591,265,55,73,1,1,1
80,0,811,452,150,221,1,1,1
80,1,498,160,112,132,1,1,1
80,2,1040,266,59,69,1,1,1
80,5,689,289,65,75,1,1,1
80,3,1181,258,57,65,1,1,1
80,6,988,285,62,60,1,1,1
80,4,590,265,55,68,1,1,1
81,0,810,452,151,221,1,1,1
81,1,502,160,112,131,1,1,1
81,2,1040,266,59,69,1,1,1
81,3,1180,258,58,66,1,1,1
81,5,689,289,65,74,1,1,1
81,6,988,285,62,60,1,1,1
81,4,589,265,53,59,1,1,1
82,0,810,452,150,222,1,1,1
82,1,507,159,113,130,1,1,1
82,2,1040,266,59,69,1,1,1
82,3,1179,258,58,66,1,1,1
82,5,689,288,65,75,1,1,1
82,6,988,285,62,59,1,1,1
82,4,590,264,51,56,1,1,1
83,0,811,451,149,222,1,1,1
83,1,512,157,113,133,1,1,1
83,5,689,288,64,74,1,1,1
83,2,1040,265,59,69,1,1,1
83,3,1179,257,58,66,1,1,1
83,6,988,285,62,58,1,1,1
84,0,811,451,149,222,1,1,1
84,1,517,156,113,132,1,1,1
84,2,1040,265,59,69,1,1,1
84,5,690,288,63,73,1,1,1
84,3,1179,258,57,64,1,1,1
84,6,988,285,61,57,1,1,1
85,0,812,451,148,220,1,1,1
85,1,525,156,112,133,1,1,1
85,2,1039,265,60,69,1,1,1
85,5,691,287,61,73,1,1,1
85,3,1178,257,57,65,1,1,1
85,6,988,284,61,57,1,1,1
86,0,811,451,150,220,1,1,1
86,1,531,156,115,133,1,1,1
86,2,1039,264,60,70,1,1,1
86,3,1178,257,57,65,1,1,1
86,5,691,287,61,72,1,1,1
86,6,988,284,61,56,1,1,1
87,0,811,450,150,220,1,1,1
87,1,536,156,116,134,1,1,1
87,2,1038,264,61,70,1,1,1
87,3,1177,256,58,65,1,1,1
87,5,691,286,61,73,1,1,1
87,6,988,283,61,57,1,1,1
88,0,811,449,150,221,1,1,1
88,1,544,155,116,136,1,1,1
88,2,1039,264,59,69,1,1,1
88,3,1177,256,58,66,1,1,1
88,5,691,286,61,72,1,1,1
88,6,988,283,61,57,1,1,1
89,0,810,449,151,221,1,1,1
89,1,554,155,115,136,1,1,1
89,2,1038,264,59,69,1,1,1
89,3,1177,256,57,66,1,1,1
89,5,691,285,61,70,1,1,1
89,6,988,283,62,58,1,1,1
90,0,810,449,151,221,1,1,1
90,1,562,156,115,135,1,1,1
90,2,1038,264,59,69,1,1,1
90,3,1176,256,58,66,1,1,1
90,5,691,285,61,72,1,1,1
90,6,988,283,62,58,1,1,1
91,0,809,449,152,222,1,1,1
91,1,570,156,113,132,1,1,1
91,3,1175,256,59,66,1,1,1
91,2,1038,264,59,69,1,1,1
91,5,689,284,64,79,1,1,1
91,6,987,282,63,60,1,1,1
92,0,809,448,152,219,1,1,1
92,1,579,154,112,132,1,1,1
92,3,1174,256,59,66,1,1,1
92,2,1038,263,59,69,1,1,1
92,6,987,282,63,60,1,1,1
92,5,689,284,65,79,1,1,1
93,0,809,449,151,222,1,1,1
93,1,586,154,114,134,1,1,1
93,3,1174,255,58,67,1,1,1
93,2,1037,263,60,68,1,1,1
93,6,987,282,63,60,1,1,1
93,5,695,285,57,63,1,1,1
94,0,808,449,152,222,1,1,1
94,1,594,152,113,135,1,1,1
94,3,1174,255,58,66,1,1,1
94,2,1037,263,59,68,1,1,1
94,6,987,282,63,60,1,1,1
94,5,699,284,55,62,1,1,1
95,1,601,152,113,133,1,1,1
95,0,808,448,151,223,1,1,1
95,3,1173,255,58,66,1,1,1
95,2,1036,262,60,69,1,1,1
95,6,986,281,64,61,1,1,1
96,0,808,448,151,223,1,1,1
96,1,608,151,113,134,1,1,1
96,3,1173,255,58,66,1,1,1
96,2,1036,262,61,68,1,1,1
96,6,986,281,63,61,1,1,1
97,0,808,448,152,223,1,1,1
97,1,613,150,112,132,1,1,1
97,3,1173,254,58,67,1,1,1
97,2,1036,262,61,68,1,1,1
97,6,986,280,63,62,1,1,1
98,0,808,448,152,222,1,1,1
98,1,617,148,115,136,1,1,1
98,3,1173,254,57,67,1,1,1
98,2,1036,261,60,69,1,1,1
98,6,986,280,63,62,1,1,1
99,0,808,448,152,222,1,1,1
99,1,621,147,118,139,1,1,1
99,3,1172,254,58,67,1,1,1
99,2,1035,261,61,69,1,1,1
99,6,986,280,63,62,1,1,1
100,0,808,448,153,222,1,1,1
100,1,624,147,118,139,1,1,1
100,3,1172,254,58,67,1,1,1
100,2,1035,261,61,68,1,1,1
100,6,986,279,63,62,1,1,1
101,0,807,447,155,220,1,1,1
101,1,625,146,118,140,1,1,1
101,3,1172,253,57,67,1,1,1
101,2,1035,260,61,69,1,1,1
101,6,986,279,63,62,1,1,1
102,0,808,447,154,220,1,1,1
102,1,627,146,118,139,1,1,1
102,3,1172,253,57,67,1,1,1
102,2,1035,260,60,68,1,1,1
102,6,986,279,62,62,1,1,1
103,0,808,446,154,221,1,1,1
103,1,628,146,118,139,1,1,1
103,3,1171,253,58,67,1,1,1
103,2,1035,260,60,68,1,1,1
103,6,986,279,62,62,1,1,1
104,0,808,446,155,221,1,1,1
104,1,629,146,118,139,1,1,1
104,3,1171,252,58,68,1,1,1
104,2,1035,260,60,68,1,1,1
104,6,986,279,62,61,1,1,1
105,0,808,446,154,224,1,1,1
105,1,629,145,119,139,1,1,1
105,3,1171,252,58,67,1,1,1
105,2,1035,260,60,68,1,1,1
105,6,985,278,63,62,1,1,1
106,0,808,447,154,223,1,1,1
106,1,629,146,118,138,1,1,1
106,3,1171,252,58,67,1,1,1
106,2,1035,260,60,68,1,1,1
106,6,985,278,63,62,1,1,1
107,0,808,446,154,224,1,1,1
107,1,628,146,119,139,1,1,1
107,3,1170,252,58,67,1,1,1
107,2,1035,260,59,67,1,1,1
107,6,985,278,62,62,1,1,1
108,0,808,446,154,224,1,1,1
108,1,628,146,118,139,1,1,1
108,3,1170,252,58,67,1,1,1
108,2,1035,259,59,68,1,1,1
108,6,984,278,63,62,1,1,1
109,0,808,446,154,224,1,1,1
109,1,627,146,118,139,1,1,1
109,3,1170,252,58,67,1,1,1
109,2,1034,259,60,68,1,1,1
109,6,984,278,63,62,1,1,1
110,0,808,446,154,223,1,1,1
110,1,625,145,119,140,1,1,1
110,3,1170,252,58,67,1,1,1
110,2,1034,259,60,68,1,1,1
110,6,984,278,63,62,1,1,1
111,0,808,446,153,223,1,1,1
111,1,624,145,119,141,1,1,1
111,3,1169,252,59,67,1,1,1
111,2,1034,259,60,68,1,1,1
111,6,984,278,62,61,1,1,1
112,0,808,446,153,223,1,1,1
112,1,623,145,119,141,1,1,1
112,3,1169,252,59,67,1,1,1
112,2,1034,259,60,69,1,1,1
112,6,984,279,62,60,1,1,1
113,0,808,446,152,223,1,1,1
